股票代码,缺口十字星日期,最高涨幅,收盘涨幅
000096,20150917,4.516422748565674,2.7971744537353516
000096,20151112,1.9721269607543945,-7.070004940032959
000099,20101015,9.973609924316406,5.300021171569824
000099,20131120,10.047065734863281,10.047065734863281
000099,20150710,9.999775886535645,9.999775886535645
000099,20150717,9.989177703857422,9.989177703857422
000099,20150730,6.274747848510742,-0.408250093460083
000099,20150805,5.832469463348389,-2.070033550262451
000099,20160328,-0.5777299404144287,-4.621869087219238
000100,20150710,8.65466594696045,8.65466594696045
000100,20151222,2.8140664100646973,-2.806347608566284
000150,20140707,9.986400604248047,9.986400604248047
000150,20140709,5.066704750061035,2.288508415222168
000150,20140904,-0.3074228763580322,-2.2441983222961426
000150,20141205,8.294272422790527,5.769407749176025
000150,20150121,9.997820854187012,9.997820854187012
000150,20150211,10.017085075378418,5.263972282409668
000150,20150325,-0.023561716079711914,-3.981661796569824
000150,20151023,4.443454742431641,-5.88918924331665
000150,20160322,2.195858955383301,2.1196722984313965
000153,20150526,5.79599142074585,2.307558059692383
000153,20150720,9.999811172485352,9.999811172485352
000153,20150723,3.120541572570801,-0.7993996143341064
000153,20150729,3.0284643173217773,-7.606739044189453
000153,20150909,-0.8010029792785645,-4.006844520568848
000009,20101102,3.8460373878479004,-3.2598257064819336
000009,20110214,4.829657077789307,1.7067432403564453
000009,20111109,-0.6671667098999023,-4.46649169921875
000009,20120803,3.0368924140930176,0.838017463684082
000009,20140818,10.03924560546875,10.03924560546875
000009,20150217,5.969119071960449,2.482450008392334
000009,20150820,2.4611473083496094,-3.867673873901367
000155,20110513,4.803609848022461,3.823423385620117
000155,20110602,2.2306323051452637,0.24434328079223633
000155,20140321,4.045164585113525,1.5723347663879395
000156,20130104,10.02754020690918,10.02754020690918
000156,20130108,5.18345832824707,-6.126338005065918
000156,20130124,10.017037391662598,10.017037391662598
000156,20130219,1.0936379432678223,-0.45970678329467773
000156,20130521,-1.2600898742675781,-4.037511348724365
000156,20130718,10.009897232055664,10.009897232055664
000156,20140207,7.03660249710083,0.7760047912597656
000156,20140411,7.383882999420166,3.5013198852539062
000156,20150217,-0.23161768913269043,-1.7829477787017822
000156,20150713,10.001337051391602,10.001337051391602
000158,20130219,-1.4151394367218018,-2.122718095779419
000158,20141010,10.051071166992188,10.051071166992188
000158,20150511,10.013675689697266,10.013675689697266
000158,20150720,4.712784290313721,3.7187814712524414
000158,20150917,5.71439266204834,5.634152889251709
000159,20100330,9.9827880859375,9.9827880859375
000159,20100401,2.089071273803711,0.25261640548706055
000159,20110131,1.2318968772888184,0.13687610626220703
000159,20130918,10.012971878051758,3.882002830505371
000159,20150710,10.03727912902832,10.03727912902832
000166,20151105,9.954750061035156,8.325791358947754
000006,20120413,4.2723774909973145,-0.47458410263061523
000006,20150526,10.028446197509766,10.028446197509766
000006,20150713,8.116888999938965,0.24344921112060547
000042,20130206,6.907129287719727,0.7400035858154297
000301,20150403,9.658157348632812,6.485235691070557
000301,20150615,-0.49439072608947754,-6.128138542175293
000338,20150713,3.625774383544922,-3.8833558559417725
000400,20121220,8.015227317810059,4.8766255378723145
000400,20130418,3.9268851280212402,2.1610379219055176
000400,20130823,2.436184883117676,1.2036323547363281
000400,20150402,2.781963348388672,-0.5627751350402832
000400,20150710,9.985542297363281,9.985542297363281
000400,20150810,2.766907215118408,0.5288958549499512
000401,20120910,-1.9350886344909668,-2.356398105621338
000401,20140320,3.6582112312316895,2.5509238243103027
000401,20150319,9.985923767089844,6.940042972564697
000401,20150713,6.411445140838623,-2.670186758041382
000401,20151123,6.356668472290039,3.043997287750244
000402,20150710,10.028719902038574,10.028719902038574
000402,20151202,10.043895721435547,10.043895721435547
000404,20120713,0.0,-0.624459981918335
000404,20130409,6.102848052978516,1.7835021018981934
000404,20150713,7.1878790855407715,-1.1147916316986084
000407,20150330,0.8970379829406738,-3.811722993850708
000006,20160303,3.3049464225769043,-6.183302402496338
000151,20100205,6.205165386199951,-1.08720064163208
000151,20111012,0.6683826446533203,0.0
000151,20130308,1.1374831199645996,-2.959364652633667
000151,20140717,10.029399871826172,10.029399871826172
000151,20140721,10.016763687133789,10.016763687133789
000151,20150612,7.60197639465332,-2.3140788078308105
000151,20150710,9.989654541015625,9.989654541015625
000151,20150723,7.361650466918945,-3.7334203720092773
000151,20150811,9.81738567352295,6.821346282958984
000151,20151023,-4.490554332733154,-8.28077220916748
000410,20100414,1.288008689880371,-1.0321974754333496
000410,20141126,9.971343994140625,9.971343994140625
000410,20141128,2.6940107345581055,-2.4485886096954346
000410,20150421,10.012650489807129,10.012650489807129
000410,20150423,8.20411491394043,5.162703990936279
000410,20150720,7.647502422332764,2.707219123840332
000410,20151023,10.008883476257324,10.008883476257324
000411,20110705,2.5690317153930664,1.0137438774108887
000411,20110915,1.372838020324707,-2.224397659301758
000411,20141013,9.982860565185547,9.982860565185547
000411,20150612,10.014951705932617,10.014951705932617
000411,20150617,9.990489959716797,9.990489959716797
000411,20150805,4.538631439208984,1.4153122901916504
000411,20151124,10.011327743530273,5.8885931968688965
000415,20130626,2.6225686073303223,-1.2354254722595215
000415,20131008,7.3612213134765625,4.076135158538818
000415,20150424,5.885350704193115,-0.19461512565612793
000415,20150715,4.081618785858154,0.9604454040527344
000415,20151110,5.167174339294434,3.3370137214660645
000413,20100415,-1.9349157810211182,-3.6314308643341064
000413,20100625,-1.48390531539917,-6.139814853668213
000413,20100901,3.8831472396850586,1.4656305313110352
000413,20150306,-0.8202254772186279,-3.644031286239624
000413,20150820,1.6368746757507324,-8.477574348449707
000413,20160216,4.025483131408691,1.1104822158813477
000416,20120110,0.8970975875854492,-1.4368712902069092
000416,20121122,8.016813278198242,2.6729464530944824
000416,20130206,-2.1128416061401367,-4.789316654205322
000416,20130807,-2.5301873683929443,-6.2505903244018555
000416,20150528,-9.988248825073242,-9.988248825073242
000417,20150612,0.26128292083740234,-5.381214618682861
000417,20150921,0.4435896873474121,-2.106720209121704
000418,20110301,1.1832594871520996,0.05030632019042969
000418,20120516,3.9886951446533203,2.135598659515381
000418,20140610,-0.9662926197052002,-1.1595487594604492
000418,20150710,9.98121452331543,9.98121452331543
000040,20100729,-1.9971013069152832,-2.9146015644073486
000040,20120413,2.615499496459961,-2.212768793106079
000040,20150514,2.933931350708008,-0.2658367156982422
000040,20150603,9.37253189086914,5.4338812828063965
000040,20151028,10.000753402709961,10.000753402709961
000040,20151110,4.216241836547852,1.170670986175537
000040,20160204,-0.727623701095581,-4.645586013793945
000040,20160302,8.157491683959961,-0.8779287338256836
000420,20140711,-0.9964823722839355,-2.1981239318847656
000421,20140424,10.088777542114258,10.088777542114258
000421,20150521,6.4412713050842285,5.184829235076904
000422,20150710,9.948229789733887,9.948229789733887
000408,20141223,10.069429397583008,10.069429397583008
000408,20141229,10.018957138061523,10.018957138061523
000408,20150817,2.7646780014038086,-9.978413581848145
000408,20150909,3.7369132041931152,-2.542024850845337
000426,20100325,-1.8597602844238281,-4.185861587524414
000426,20111026,2.9208898544311523,1.211106777191162
000426,20120110,2.7350783348083496,0.8492469787597656
000426,20120426,3.1372547149658203,1.3354182243347168
000426,20130627,0.5736231803894043,-4.242629051208496
000426,20140513,7.347822189331055,3.100132942199707
000426,20140728,8.341121673583984,4.260873794555664
000426,20151013,-0.7063746452331543,-4.3786821365356445
000426,20160413,4.778635501861572,-0.358504056930542
000423,20150710,8.579850196838379,8.284032821655273
000428,20150403,5.316817760467529,1.3293981552124023
000428,20150713,9.96243953704834,9.96243953704834
000430,20150715,7.576894760131836,4.360473155975342
000488,20121024,4.217803478240967,-2.8085172176361084
000488,20150710,9.972882270812988,9.972882270812988
000488,20150828,0.0,-7.650816440582275
000501,20150713,4.0648579597473145,-3.024238348007202
000498,20131204,-0.21901726722717285,-4.347830772399902
000498,20150318,-0.13973116874694824,-2.3598790168762207
000498,20150710,10.030412673950195,10.030412673950195
000498,20150714,2.334582805633545,-9.971481323242188
000502,20100603,4.768967628479004,2.860689163208008
000502,20100930,-0.10014176368713379,-1.2193262577056885
000502,20110616,2.6256680488586426,0.23838281631469727
000502,20150907,-5.192732810974121,-10.001301765441895
000503,20140827,5.022776126861572,0.0
000503,20150602,3.4757256507873535,-1.4327764511108398
000503,20150812,9.990739822387695,9.135174751281738
000503,20150909,2.6508331298828125,-0.7410049438476562
000503,20151023,8.357345581054688,1.1566877365112305
000503,20160218,2.812349796295166,2.0487308502197266
000503,20160315,3.1307578086853027,-2.540445327758789
000504,20100319,1.941823959350586,1.2343168258666992
000504,20150408,10.000907897949219,10.000907897949219
000504,20150410,2.4279117584228516,-0.9633898735046387
000504,20150602,0.641942024230957,-4.748898506164551
000504,20150820,-2.772146463394165,-9.995943069458008
000504,20151023,7.344555854797363,-5.131691932678223
000504,20151231,1.3677000999450684,-8.105224609375
000505,20140522,-1.0979294776916504,-1.978987455368042
000505,20140617,-2.0266830921173096,-3.5027027130126953
000505,20140924,-1.3245344161987305,-3.7086844444274902
000505,20150318,0.7476568222045898,-3.0826807022094727
000505,20150410,4.731857776641846,1.7350196838378906
000505,20150422,3.1770825386047363,2.1433115005493164
000505,20150713,8.58670425415039,1.874077320098877
000506,20101109,5.029499530792236,3.26993465423584
000506,20101123,10.001230239868164,10.001230239868164
000506,20110804,-1.3701975345611572,-2.894359827041626
000506,20120111,2.547764778137207,-0.37758350372314453
000506,20130710,5.275106430053711,1.6953468322753906
000506,20150609,9.982622146606445,9.982622146606445
000506,20150611,10.036659240722656,10.036659240722656
000506,20150615,10.013092041015625,2.826094627380371
000506,20150811,5.941498279571533,2.8131604194641113
000507,20130828,9.847211837768555,5.808067321777344
000507,20130911,3.9731740951538086,-1.0461986064910889
000507,20140903,2.462613582611084,0.17398595809936523
000507,20141030,3.004884719848633,0.0
000507,20141211,-0.3330647945404053,-2.741825580596924
000507,20150420,7.224142551422119,-2.932339906692505
000507,20150715,5.048978328704834,1.9615650177001953
000509,20140813,-0.5144953727722168,-5.146533012390137
000509,20140818,7.655727863311768,4.305529594421387
000509,20150202,3.75821590423584,-1.6914606094360352
000509,20150403,2.283906936645508,-0.2533853054046631
000509,20150603,-1.1167407035827637,-2.631181478500366
000510,20110615,2.5558829307556152,-4.153185844421387
000510,20110919,9.207094192504883,5.371081829071045
000510,20121114,3.9246439933776855,0.0
000511,20140317,3.819549083709717,1.3884663581848145
000511,20150714,9.951162338256836,-1.3509035110473633
000062,20130702,5.511009693145752,2.6773571968078613
000062,20130715,10.060405731201172,10.060405731201172
000062,20130815,3.9295196533203125,-3.648984432220459
000062,20131009,9.98537540435791,9.98537540435791
000062,20140122,8.52804183959961,5.427241325378418
000062,20140529,2.490103244781494,-0.1301109790802002
000062,20150204,9.990572929382324,9.990572929382324
000062,20150522,9.988296508789062,9.988296508789062
000062,20150526,10.007822036743164,10.007822036743164
000062,20150710,10.013175010681152,10.013175010681152
000062,20150714,3.697788715362549,-9.988826751708984
000062,20150817,9.040999412536621,-5.181396007537842
000062,20150820,1.6695857048034668,-10.0001220703125
000062,20151013,9.994470596313477,4.969263076782227
000513,20121016,1.007080078125,0.09437799453735352
000513,20130201,-0.6527721881866455,-4.543638229370117
000513,20150413,1.7539381980895996,-2.7445077896118164
000513,20150522,0.0,-1.8664121627807617
000513,20150717,6.336855888366699,3.755807876586914
000516,20100426,9.686779975891113,7.870805263519287
000516,20150413,8.614265441894531,0.2622365951538086
000516,20150909,2.8712868690490723,-1.74790620803833
000516,20151023,1.893019676208496,-3.3981144428253174
000517,20140825,9.839534759521484,7.937431335449219
000517,20150331,9.529542922973633,6.848514080047607
000517,20151012,-1.2314021587371826,-2.4628043174743652
000517,20151126,3.0272841453552246,-9.079509735107422
000518,20100625,1.6833066940307617,-4.209524154663086
000518,20120210,10.000001907348633,10.000001907348633
000518,20140704,2.1354317665100098,-2.3991823196411133
000518,20150803,-1.445329189300537,-4.072910308837891
000520,20120928,9.84349250793457,9.84349250793457
000520,20160218,3.0040502548217773,-5.238676071166992
000519,20121009,10.021018981933594,10.021018981933594
000522,20120514,-0.05614161491394043,-8.91103744506836
000522,20130108,0.0,-2.7369320392608643
000521,20140122,2.688419818878174,1.3442158699035645
000521,20140218,1.3129949569702148,-0.14466643333435059
000521,20151120,4.470348358154297,-3.1917691230773926
000521,20160308,-2.3341476917266846,-5.999451637268066
000523,20110201,0.07169246673583984,0.0
000523,20120215,4.241693019866943,0.9101271629333496
000523,20120912,-1.1802315711975098,-5.566573143005371
000523,20141230,-2.7110040187835693,-10.02674674987793
000523,20150602,7.291758060455322,4.635882377624512
000523,20150805,3.4752368927001953,1.8962383270263672
000523,20150909,3.945767879486084,-0.7757663726806641
000523,20160205,-1.2887358665466309,-3.5255730152130127
000089,20150526,7.986092567443848,7.154381275177002
000089,20150714,9.98801040649414,-1.4078795909881592
000089,20150720,7.594549655914307,4.21987771987915
000525,20150720,5.589818954467773,4.26182746887207
000527,20130403,9.983455657958984,9.983455657958984
000526,20121019,-1.9037306308746338,-1.9037306308746338
000526,20130830,10.014570236206055,10.014570236206055
000526,20130905,9.988534927368164,9.988534927368164
000526,20130911,-0.11403560638427734,-3.3514678478240967
000526,20150811,10.008096694946289,10.008096694946289
000526,20150817,9.997749328613281,9.997749328613281
000526,20150820,10.001778602600098,-3.4985780715942383
000526,20151020,9.993529319763184,9.993529319763184
000526,20151105,5.376088619232178,1.6446471214294434
000528,20101125,1.5626788139343262,0.10800361633300781
000528,20120910,-0.6435155868530273,-1.0713398456573486
000528,20141105,-1.161789894104004,-1.7438828945159912
000528,20141226,9.757757186889648,7.50577449798584
000529,20150608,-0.6558060646057129,-3.657788038253784
000530,20110106,1.5291690826416016,0.1453995704650879
000530,20140219,0.946342945098877,-3.3121883869171143
000530,20150605,5.798780918121338,3.939688205718994
000530,20150715,10.040068626403809,10.040068626403809
000530,20150717,7.241654396057129,4.015541076660156
000530,20150828,9.661293029785156,4.371905326843262
000531,20140411,1.4220833778381348,1.3477325439453125
000531,20140709,9.972774505615234,9.972774505615234
000531,20140905,0.5591511726379395,0.5591511726379395
000531,20150311,3.539395332336426,1.7351269721984863
000531,20160608,9.237217903137207,3.935670852661133
000533,20150713,5.562090873718262,-3.9013147354125977
000532,20110517,-2.742522954940796,-4.404169082641602
000532,20110622,6.591856479644775,5.042076110839844
000532,20141211,-0.309145450592041,-2.4699270725250244
000532,20150714,4.417526721954346,-9.990346908569336
000536,20140821,10.018741607666016,1.109921932220459
000536,20150715,4.0122389793396,1.0030627250671387
000536,20160530,5.545938014984131,1.9803643226623535
000157,20101125,0.0,-1.8621504306793213
000157,20120910,-1.000136137008667,-1.666700839996338
000157,20150603,-1.4451205730438232,-2.4084389209747314
000157,20150710,9.969258308410645,9.969258308410645
000537,20150710,10.001730918884277,10.001730918884277
000537,20160303,2.983582019805908,-2.9835760593414307
000425,20101101,6.295323371887207,0.6147265434265137
000425,20120910,-0.9645164012908936,-1.0519623756408691
000425,20141105,-0.7024884223937988,-2.108210325241089
000425,20150917,6.8750739097595215,2.3439407348632812
000514,20130830,5.408179759979248,-9.458732604980469
000514,20131122,9.090530395507812,4.956984519958496
000514,20140305,10.102546691894531,10.102546691894531
000514,20150713,6.904280185699463,-2.0705997943878174
000514,20150814,4.785680770874023,0.4877924919128418
000540,20110201,0.07339715957641602,-2.5790154933929443
000540,20130521,8.77646255493164,5.186212062835693
000540,20140819,1.362168788909912,-2.588343620300293
000540,20150121,8.203208923339844,7.1877121925354
000540,20150225,1.0319709777832031,-3.367859125137329
000540,20150326,10.003625869750977,10.003625869750977
000540,20150605,1.7437934875488281,-3.1269073486328125
000540,20150611,3.092193603515625,0.9334444999694824
000540,20150717,7.5020551681518555,4.060018062591553
000540,20151023,0.270688533782959,-3.790712356567383
000540,20160303,2.624344825744629,0.6906747817993164
000541,20150403,-0.13077855110168457,-1.440727710723877
000543,20120614,0.005018711090087891,-0.98915696144104
000539,20111124,-1.1638641357421875,-4.6522674560546875
000544,20111223,2.575397491455078,-0.35722851753234863
000544,20150715,4.93241548538208,2.1038413047790527
000039,20150519,4.542076587677002,0.8936166763305664
000039,20150710,9.986305236816406,9.986305236816406
000547,20110628,-1.2771189212799072,-3.831350803375244
000547,20120216,0.9139776229858398,-2.5600075721740723
000547,20140924,10.063255310058594,10.063255310058594
000547,20140929,10.009193420410156,10.009193420410156
000547,20141009,9.999752044677734,9.999752044677734
000547,20150512,1.507735252380371,-1.385432481765747
000547,20150521,1.9271135330200195,-0.735849142074585
000547,20150714,10.015416145324707,0.15692710876464844
000547,20150717,9.995471954345703,9.995471954345703
000547,20150922,0.41774511337280273,-3.4096717834472656
000547,20151120,2.9715418815612793,-3.6147654056549072
000548,20110328,1.1688232421875,0.0
000548,20130906,6.423854827880859,4.589939117431641
000548,20131031,1.3800263404846191,-3.2258033752441406
000550,20110211,3.9290785789489746,2.3366689682006836
000550,20150710,8.08556079864502,7.540762424468994
000550,20150907,7.658576965332031,6.017577648162842
000551,20130115,0.0,-3.8421213626861572
000551,20131022,9.999238967895508,4.2298197746276855
000551,20150715,6.601381301879883,2.92208194732666
000552,20120112,8.773636817932129,5.891287326812744
000552,20120504,-1.6864001750946045,-2.557128667831421
000552,20130520,5.832827091217041,4.218089580535889
000552,20130813,3.749239444732666,-1.0036587715148926
000552,20150528,2.09808349609375,-2.236419916152954
000552,20150804,1.893007755279541,-3.426992893218994
000553,20120514,10.045957565307617,-0.8596837520599365
000553,20120711,1.4383673667907715,1.281595230102539
000553,20130307,2.363407611846924,-2.9908061027526855
000553,20150525,4.356825351715088,3.4958243370056152
000548,20140326,10.000001907348633,10.000001907348633
000548,20150710,10.012876510620117,10.012876510620117
000548,20150714,-2.678704261779785,-9.999710083007812
000548,20150730,2.547609806060791,-6.621873378753662
000554,20120806,8.082019805908203,4.511046409606934
000554,20131106,-1.7801642417907715,-6.37229061126709
000554,20140221,3.7954330444335938,0.6776690483093262
000554,20151016,6.9217681884765625,2.418208122253418
000555,20140724,10.008835792541504,6.004345417022705
000555,20140924,1.8400788307189941,-0.2271711826324463
000555,20150403,10.007036209106445,10.007036209106445
000555,20150513,10.003137588500977,10.003137588500977
000555,20150521,9.69291877746582,-7.473862171173096
000555,20150909,6.960201263427734,2.3546457290649414
000555,20150917,9.368335723876953,7.651519775390625
000555,20151214,10.000085830688477,10.000085830688477
000546,20110608,-0.23610591888427734,-2.9160797595977783
000558,20120215,1.5844941139221191,-1.1294901371002197
000558,20120328,10.10481071472168,10.10481071472168
000558,20140303,0.0,-0.4072725772857666
000558,20150601,10.000312805175781,10.000312805175781
000558,20150814,10.015356063842773,10.015356063842773
000558,20150831,-3.9136171340942383,-10.00538444519043
000558,20150909,9.984434127807617,9.984434127807617
000558,20151012,6.696593761444092,3.2226920127868652
000558,20151111,6.230199337005615,4.405653476715088
000560,20130220,10.040437698364258,10.040437698364258
000560,20130322,6.57275915145874,-4.260134696960449
000560,20141010,9.969830513000488,9.969830513000488
000560,20141015,2.3711562156677246,1.539599895477295
000560,20150303,0.7488846778869629,-0.12999773025512695
000560,20151019,3.917539119720459,2.163851261138916
000561,20111226,0.16061067581176758,-2.526402473449707
000561,20131118,0.0,-2.2761940956115723
000561,20150710,9.955894470214844,9.955894470214844
000561,20150714,-1.018381118774414,-9.992414474487305
000561,20151230,-0.20241737365722656,-4.511040687561035
000561,20160217,-1.5257656574249268,-4.121345520019531
000562,20140730,9.722126007080078,7.129693031311035
000564,20150806,10.071492195129395,10.071492195129395
000564,20150812,10.0194091796875,10.0194091796875
000564,20150814,10.015010833740234,10.015010833740234
000564,20160204,-0.3836989402770996,-3.942316770553589
000563,20110713,1.15739107131958,-0.30997395515441895
000563,20120614,1.9341468811035156,1.0009527206420898
000563,20150122,1.978302001953125,-1.648414134979248
000563,20150710,10.009527206420898,10.009527206420898
000563,20151222,5.623531341552734,1.3714313507080078
000565,20120822,0.0,-3.8778960704803467
000565,20150612,10.001826286315918,7.555150985717773
000565,20150710,9.989583969116211,9.989583969116211
000565,20150811,3.132033348083496,-2.1624088287353516
000565,20150814,-1.1853992938995361,-1.9185841083526611
000565,20150828,-2.243393659591675,-9.96125316619873
000565,20151012,3.614521026611328,3.4421324729919434
000566,20140115,5.654799938201904,4.465174674987793
000566,20150402,3.4075021743774414,0.29948949813842773
000566,20160217,2.4109601974487305,-0.9555041790008545
000567,20100623,2.6366591453552246,0.4887223243713379
000567,20121102,9.217060089111328,1.6000032424926758
000567,20150422,9.466004371643066,2.992367744445801
000567,20151105,9.984707832336426,6.013703346252441
000567,20160527,0.22205114364624023,-3.534233570098877
000559,20100329,3.046274185180664,0.8122920989990234
000559,20111115,0.957798957824707,-2.275574207305908
000559,20120810,0.5770087242126465,-6.730246543884277
000559,20140127,1.8088817596435547,0.658106803894043
000559,20140211,6.10271692276001,2.4907827377319336
000559,20140218,10.021233558654785,10.021233558654785
000559,20140303,4.169940948486328,-2.08476185798645
000559,20140616,2.2475361824035645,1.1237621307373047
000559,20150325,-1.3579130172729492,-5.377584457397461
000559,20150519,8.52247428894043,1.7043232917785645
000559,20150527,2.150571346282959,-7.62043571472168
000559,20150612,6.2102556228637695,3.505825996398926
000559,20150710,9.999847412109375,9.999847412109375
000559,20150714,0.5276322364807129,-10.023313522338867
000559,20150805,10.021376609802246,10.021376609802246
000559,20150828,2.0693182945251465,-3.5234451293945312
000559,20150909,-0.5854010581970215,-7.876592636108398
000559,20150917,9.999871253967285,9.999871253967285
